File,ZCR,Classification
Elstm-39Bm4.wav,0.06302239106497154,Speech
EmvQs-FEwCk.wav,0.15848547083730916,Speech
EpYIB-lMrFA.wav,0.1554923140564555,Speech
EpYib-7pJdQ.wav,0.09785297114469599,Speech
EpZug-SYBAc.wav,0.12259620992273813,Speech
EqVAR-lz5e0.wav,0.08682652814689538,Speech
EredA-_AVsg.wav,0.11850344066990702,Speech
EskFD-cf5fw.wav,0.18775982113438552,Speech
EtRQy-o3bGc.wav,0.16383333137806386,Speech
FAQGk-_pzZw.wav,0.12366072626072962,Speech
FBzNy-jUpSg.wav,0.18605853745351,Speech
FCzdR-HvHNg.wav,0.10868029634570198,Speech
FExKc-96kpI.wav,0.10196042967671819,Speech
FExkC-DzMvI.wav,0.1460873225185775,Speech
FFxuE-WvQRI.wav,0.14578473538772424,Speech
FHOhT-muOHU.wav,0.11016400049603174,Speech
FHWDz-OpbpU.wav,0.14789453510775255,Speech
FKiWv-r_QrM.wav,0.18092034326161965,Speech
FNiKV-RYWKs.wav,0.16869499918265038,Speech
FNolk-XROmg.wav,0.08732276573313148,Speech
FOTcb-ZJwTI.wav,0.07985581987359551,Speech
FPNXP-Nhud0.wav,0.14201984538898602,Speech
FPufR-rldgI.wav,0.177579715780543,Speech
FRnUF-R9w2Q.wav,0.08680053158027176,Speech
FSrdu-_2MOg.wav,0.18306296369154676,Speech
FSwlx-zTVEk.wav,0.16587506060261445,Speech
FTBfy-6pp-k.wav,0.14588943436611918,Speech
FTPJe-nGwqU.wav,0.15472903508467517,Speech
FVTkW-nK7IM.wav,0.1734438004032258,Speech
FVjRL-PHdYI.wav,0.1246120871430667,Speech
FWNCE-7ylG0.wav,0.18199722534556334,Speech
FawIE-TY9qg.wav,0.08146179759174312,Speech
FcLZt-vzEeg.wav,0.17241081266144748,Speech
FeOfI-evVdE.wav,0.1457321753578205,Speech
FeoFi-FJgc4.wav,0.04690779500932836,Music
FfQAu-WYKAA.wav,0.11719400853013619,Speech
FfxuE-y-HuQ.wav,0.10913336981844474,Speech
FjWzF-gPFEw.wav,0.09040280032467532,Speech
FjzQe-MgooU.wav,0.09477114019373672,Speech
FkZWO-VJbGE.wav,0.13730027010952658,Speech
FnoLK-7kzAg.wav,0.16863577706473215,Speech
FnwwW-d3g6A.wav,0.1885513419511421,Speech
FnzrO-uXxGU.wav,0.09708618991969668,Speech
FoLgB-3bixw.wav,0.1114877247164007,Speech
FotLc-sx0C8.wav,0.09185800140708003,Speech
Fpzcx-7KSZU.wav,0.22655452502313805,Speech
FrQOZ-pbRgY.wav,0.07419121136117136,Speech
FtjvO-T7Huw.wav,0.08791279643462943,Speech
FwRpV-hgH7s.wav,0.08984032946584938,Speech
Fwhqs-5jF84.wav,0.0571598547463209,Speech
Fxjlx-H28Lk.wav,0.10442752858930518,Speech
GBFJN-kpPfM.wav,0.06177522344728601,Speech
GBwvR-FSWvM.wav,0.0853086467161017,Speech
GDoGt-RZ1Uk.wav,0.1018017250419463,Speech
GElwx-CugjI.wav,0.2610288870649111,Speech
GFAYH-hlZUs.wav,0.11164515693816643,Speech
GFgPw-BfpEU.wav,0.14844611356119075,Speech
GFgpW-cEyPE.wav,0.2097891787066162,Speech
GGMBM-ZpJSo.wav,0.09476304999056485,Speech
GHWcE-I_3ek.wav,0.12358236239619336,Speech
GHkjC-bUCkA.wav,0.11600082975400235,Speech
GHptk-tZABk.wav,0.0868580381429278,Speech
GIfmE-TnZ4w.wav,0.12654912568375204,Speech
GIsfe-HcQcw.wav,0.12537961331602374,Speech
GKAAC--lryg.wav,0.16590196193609022,Speech
GLUOi-jLp48.wav,0.0806347498230178,Speech
GMpUT-NZ5hs.wav,0.13687259203767124,Speech
GMvgV-PGT8I.wav,0.09290031842655094,Speech
GNRms-vWnYE.wav,0.11339040223776842,Speech
GNbZu-nop2g.wav,0.12458842666682547,Speech
GNwcH-V7v34.wav,0.05344022658475783,Speech
GOqVy-BmYrs.wav,0.14570782481676117,Speech
GPcbD-yBX2A.wav,0.10489908854166667,Speech
GQACB-oCx90.wav,0.0819969846491228,Speech
GQdJn-Sk24A.wav,0.13901974524588964,Speech
GRFcL-s8wH0.wav,0.11693969359984985,Speech
GUmpr-l8aaE.wav,0.18258919685509553,Speech
GXkOn-vUZKs.wav,0.12147278351074979,Speech
GYBzQ-h2Q6g.wav,0.12588058663550628,Speech
GaQVE-fgGME.wav,0.16485159737723215,Speech
GbMiJ-av4sw.wav,0.17614440007801282,Speech
GcNTt-8IZJ4.wav,0.15616267685752805,Speech
GcRvb-NK_QQ.wav,0.16563495627711497,Speech
GjBmF-LG9mI.wav,0.2960509207589286,Speech
GkAac-O5MZs.wav,0.15139224492891817,Speech
GkJHh-y57bU.wav,0.10708979124663978,Speech
GkkzP-Cxc2k.wav,0.1270259524088799,Speech
Gluoi-FA3qs.wav,0.09264952281232512,Speech
GmOKL-Tc5yw.wav,0.16079298305860806,Speech
GmUoE-mvqjA.wav,0.21591506349306963,Speech
GoraE-vZruo.wav,0.05192980536099138,Speech
GqErc-ei1fc.wav,0.11022770676983001,Speech
GqVqo-aCwQs.wav,0.06903133510518689,Speech
Gqdjn-XANdM.wav,0.07282330022609819,Speech
GrFCL-C5RxQ.wav,0.13837376200885146,Speech
GrbMk-mnAKU.wav,0.22310718931510165,Speech
GsHYG-eL_AY.wav,0.08722585915858726,Speech
GsfYl-PGlNM.wav,0.10380570810653188,Speech
GtStE-r1Mps.wav,0.229914812396566,Speech
Gtyoz-3jMeI.wav,0.11384753611050089,Speech
GvUmv-4K0tE.wav,0.13366538901266417,Speech
GwrBb-7ArA4.wav,0.162565654730444,Speech
GygQN-chG6A.wav,0.10445134934208863,Speech
GzHJh-SeVuc.wav,0.16906359341834704,Speech
GzTiS-jJ9b4.wav,0.1047179015916323,Speech
HDyDN-881gw.wav,0.11085585297131148,Speech
HEEpd--pc4w.wav,0.11556724563021167,Speech
HEWny-ygCco.wav,0.1383604989357017,Speech
HGhrR-fA-1Y.wav,0.10381062956830063,Speech
HIqna-65Ruo.wav,0.17007372654155495,Speech
HItmT-bEtBo.wav,0.14080649321933963,Speech
HKCRj-C1m6o.wav,0.19016351252256317,Speech
HMMPz-H_P68.wav,0.09159249800990142,Speech
HMuxw-GtUeo.wav,0.09874882973915289,Speech
HNZZX-5LsOc.wav,0.10157799353966346,Speech
HOQvb-RmtQg.wav,0.11093912309556787,Speech
HRJWz-LyRbc.wav,0.1430809055223243,Speech
HRjiE-h4N8o.wav,0.10078158600836722,Speech
HSEUk-Gcfzs.wav,0.12570850533710046,Speech
HSgtv-m5-EA.wav,0.2098123301630435,Speech
HSnIb-PgCvk.wav,0.16536829932458144,Speech
HTKav-OFNpM.wav,0.15572800111892582,Speech
HUKsF-0jkzg.wav,0.06583590120882601,Speech
HWKjv-P1eT8.wav,0.273913049532746,Speech
HYLGl-woYsU.wav,0.13366857751623376,Speech
HYxFA-x8lbU.wav,0.1713128748716393,Speech
HZDqp-NTsP4.wav,0.09882382482307843,Speech
HaJuU-1s4FM.wav,0.10596669108983454,Speech
HaoWv-S6faI.wav,0.12346524790583135,Speech
HcfPO--Mbw8.wav,0.1022121177171816,Speech
Hdphp-2KC8k.wav,0.2601193230353075,Speech
HduLX-wxjzw.wav,0.09033910465169992,Speech
Hdvqw-f3gYU.wav,0.11487514905896756,Speech
HeQov-GdTco.wav,0.08955873761858259,Speech
HeqAE-sQ5Pk.wav,0.12710183180639223,Speech
Hewny-Ph7cY.wav,0.13929951310264096,Speech
HgBwT-PRZaM.wav,0.10539655040591638,Speech
HhrJi-VWkyQ.wav,0.15970915628820292,Speech
HiXaa-mhq64.wav,0.08792519284285556,Speech
HibJc-9NXh0.wav,0.10816253031934212,Speech
HjzYu-NoHow.wav,0.14520033605875832,Speech
HkCrJ-p-JKc.wav,0.11886285767700601,Speech
HkcrJ-LhBAE.wav,0.21148671207264957,Speech
HmOsV-_sXL0.wav,0.2773701389796897,Speech
HmosV-oZpHo.wav,0.17088952522926598,Speech
HnRUI-pYdUU.wav,0.2109670456807325,Speech
HokLZ-yZXIw.wav,0.10553225779584222,Speech
HokLz-Bo3B4.wav,0.1006671802417652,Speech
Hoqvb-G4Nr8.wav,0.1450957690279908,Speech
HpKFM-lMFD4.wav,0.1933962022961728,Speech
HpKfm-k-gPc.wav,0.14259545689259487,Speech
HrJWz-nBmFY.wav,0.064155240274171,Speech
HrmxU-f0WCI.wav,0.11675139126712329,Speech
Hrxsa-H5h2A.wav,0.1345553272499338,Speech
HsgtV-vvXeQ.wav,0.10035612152456314,Speech
HtJjd-gYOnE.wav,0.2307555694840935,Speech
HuKSF-3Ifuw.wav,0.17488602961837033,Speech
HuSIG-Ff7Zc.wav,0.16178823269364564,Speech
HuaLV-LXkWA.wav,0.10104610743898623,Speech
HxeFF-4LKQs.wav,0.1911931877505847,Speech
IBNZR-8YPl8.wav,0.17102117648737067,Speech
IBshZ-1lO_w.wav,0.12127681733776581,Speech
ICjVQ-um7LU.wav,0.1245228551904538,Speech
IEQiJ-RXaEA.wav,0.14022660852356406,Speech
IFuEz-Nrx8s.wav,0.250877801095782,Speech
IHyCs-6KFpA.wav,0.2653960712139423,Speech
IIsus-fUKZQ.wav,0.09251647403917743,Speech
IIsus-tLrLQ.wav,0.08601690161975863,Speech
IJSus-gY6oM.wav,0.11935336182212383,Speech
IJjlp-3hPtA.wav,0.14465796897038083,Speech
ILjUH-H9HpU.wav,0.14719529761589756,Speech
ILjuh-uadHQ.wav,0.10473811539165447,Speech
ILpDX-DIMHw.wav,0.06435385084380904,Speech
IMSyp-OYb8M.wav,0.12579710870726496,Speech
IOnBv-6JAf4.wav,0.16859166634091316,Speech
IPEwp-D-K7U.wav,0.07001527602912196,Speech
IPPZb-oKbj0.wav,0.13872664624394881,Speech
IPQqK-0dloU.wav,0.16641473148747118,Speech
IQyRE-e2tCQ.wav,0.11464662905092593,Speech
IRrSR-C0nFM.wav,0.07247835961536368,Speech
ISGMc-qK7Kg.wav,0.107129900206743,Speech
ISejz-zhD3w.wav,0.1313751178840878,Speech
ISkEk-5lJxU.wav,0.1446391370965663,Speech
ISugY-yFgyk.wav,0.11066618927947053,Speech
ITSIR-WvotU.wav,0.10529629602152736,Speech
IUpCo-COn1g.wav,0.16384317185732752,Speech
IUpcO-yR3XA.wav,0.09044549618498815,Speech
IUpco-hmrjs.wav,0.1248349820911979,Speech
IWrrm-KB3fg.wav,0.10491453296076643,Speech
IZMKI-qj-40.wav,0.1717325663246082,Speech
IbzKC-CWhYQ.wav,0.1124612356870229,Speech
IcAMM-Iuh-4.wav,0.07781761689182086,Speech
IcjRq-jB6rQ.wav,0.12005760363014141,Speech
Icotx-5ip2A.wav,0.14060249583080656,Speech
Icxnv-SNDp8.wav,0.10183382277834525,Speech
IeTfH-7pxvQ.wav,0.14829713593789093,Speech
Ieram-4H540.wav,0.14350803642515925,Speech
Ifknm-3C-rE.wav,0.14907807586982696,Speech
IfqlG-BCaMk.wav,0.09990705214033141,Speech
IgSdw-r06uM.wav,0.13150904322615437,Speech
IgXnU-BW4cI.wav,0.07256871465160397,Speech
Ihycs-CoH-4.wav,0.12348817892838293,Speech
IieSb-AEEPY.wav,0.07167296058491686,Speech
Iisus-tyeng.wav,0.17489797195500822,Speech
Ilgjr-G18bc.wav,0.10185359574786894,Speech
ImbMs-NVQws.wav,0.14869513013743194,Speech
Imrdz-HjtII.wav,0.11212620999447467,Speech
IoMdj-ArFUs.wav,0.162177734375,Speech
IpMVv-H2NGQ.wav,0.08476624635471898,Speech
IpQqK-mng5c.wav,0.06566732316372474,Speech
IpWnS-hqVYk.wav,0.1061545422567175,Speech
IrLIo-hYjqU.wav,0.03924691767141197,Music
IrRjI-Eh8YY.wav,0.05728452303074853,Speech
IrrSr-kCDBQ.wav,0.1052364216736567,Speech
IsEJz-cGsHU.wav,0.13731439199432707,Speech
IsUSy-iaO0U.wav,0.14572749853002215,Speech
ItSIR-FWbvs.wav,0.14852573979230707,Speech
ItcJk-XxMb4.wav,0.10191045913396367,Speech
IuHWZ-S87NQ.wav,0.09902379456124315,Speech
Ivgbv-W5M2g.wav,0.11868502784533629,Speech
IviFu-ImJt4.wav,0.13536269571816678,Speech
IviFu-gMNh0.wav,0.18302109260762514,Speech
IvifU-hIrI0.wav,0.1158254160045904,Speech
IwOKR-Miwzg.wav,0.04213795473140166,Music
IwenS-LJt5s.wav,0.09327408145981808,Speech
IxSCT-hucsQ.wav,0.0998589077963451,Speech
IyKSU-scPvs.wav,0.15707965839899712,Speech
IzMki-nniGI.wav,0.1592360566942115,Speech
IzpEo-9EPoM.wav,0.0934092420212766,Speech
JCveO-qRjRs.wav,0.11421400192568139,Speech
JCykO-BBpXc.wav,0.16003837642470103,Speech
JDrcE-lwIpI.wav,0.1505738217907113,Speech
JFMJf-4wyTw.wav,0.08559157810009418,Speech
JFkDU-DaTBQ.wav,0.23869469052269346,Speech
JGTno-YvbCA.wav,0.1636158780857514,Speech
JGWyu-oCRPw.wav,0.12696828119028497,Speech
JJIGN--eBo4.wav,0.16298430672390865,Speech
JJIgn-NTLp8.wav,0.11906978044929002,Speech
JLNtO-GyPRI.wav,0.1172772611010579,Speech
JLaMy-g_uRQ.wav,0.08854969838534107,Speech
JMIov-Y3yyY.wav,0.10586271453963401,Speech
JMzKN-1sOws.wav,0.10005493876020663,Speech
JNAsF-gEFjk.wav,0.07541347735323886,Speech
JObNV-E-OR8.wav,0.10292900392423082,Speech
JUFEs-UtuVw.wav,0.10424965760485391,Speech
JUgSz-VJTFI.wav,0.06938234439566116,Speech
JVQvl-Cbvns.wav,0.15963025300948946,Speech
JWjRj-hF9-s.wav,0.19374146288646055,Speech
JXhuQ-3u-Hg.wav,0.11312225892165528,Speech
JYIWS-lGApo.wav,0.08362120622126784,Speech
JYPaP-1PNak.wav,0.11041578861724984,Speech
JYPaP-urtU8.wav,0.2725845025510204,Speech
JYlWR-j-ozg.wav,0.13175330528846155,Speech
JYwYm-thKII.wav,0.14056978416019955,Speech
JYyye-IshOc.wav,0.12009937679396972,Speech
JYyye-M2dfc.wav,0.11727268013747333,Speech
JZocY-7tr4k.wav,0.1933918961108468,Speech
JdrCE-WYTA0.wav,0.12802079795063406,Speech
JeDtB-9GGec.wav,0.06977672381612628,Speech
JfMHZ-Zg9hc.wav,0.248167085764742,Speech
JfWSE-fDu0g.wav,0.14490657999040027,Speech
JhIZX-ZyVvI.wav,0.13278333483863197,Speech
JhPhu-rtFw0.wav,0.06691238541238702,Speech
JhpaQ-zHpbM.wav,0.09087011275323088,Speech
JmlUp-dQiPE.wav,0.1180589746994644,Speech
JmlUp-dQiPE_trimmed.wav,0.11701726299731566,Speech
JmlUp-e6juo.wav,0.11503873549085582,Speech
JmzKn-YDcv8.wav,0.11789576933679899,Speech
JnuMU-sSnjI.wav,0.07534428344085407,Speech
JqOGx-9Uuvs.wav,0.17021198324676431,Speech
JrHOn-R0CuQ.wav,0.11076323696935046,Speech
JugSZ-v9Rd8.wav,0.09557059626090775,Speech
